Title;Content;Date;URL;Cleaned Article
Perhatikan 5 Pertanyaan Ini Sebelum Merancang Ruang Kerja di Rumah;KOMPAS.com - Bekerja di rumah kini menjadi salah satu pilihan di tengah kemudahan teknologi. Para pekerja saat ini tidak harus bertatap muka langsung dengan para kolega. Tentu saja, tidak semua jenis pekerjaan bisa dilakukan di rumah. Bekerja dari rumah bisa lebih efektif jika didukung dengan keberadaan ruangan khusus. Ruangan ini selain berfungsi menunjang aktivitas, juga bisa menjadi sumber inspirasi. Untuk itulah kini, banyak orang yang ramai mendesain ruangan khusus untuk bekerja. Tetapi kebutuhan akan ruang kerja tak hanya tentang persoalan desain saja, namun juga fungsinya. Dengan demikian, sebelum mendesain ruang kerja pribadi di rumah, ada baiknya menjawab pertanyaan-pertanyaan berikut terlebih dahulu, seperti dilansir dari laman Enterpreneur: 1. Jenis pekerjaan apa yang perlu dilakukan? Apakah Anda merupakan seorang seniman yang membutuhkan ruang yang cukup besar, atau Anda seorang desainer grafis yang hanya memerlukan ruangan cukup untuk beberapa peralatan saja? Setiap jenis pekerjaan tentu memiliki kebutuhan yang berbeda. Mengenali tipe pekerjaan menjadi hal yang paing penting sebelum memutuskan untuk membuat ruang kerja sendiri di rumah. Ini karena Anda harus menyiapkan beberapa benda yang sesuai dengan jenis pekerjaan, seperti tempat penyimpanan ekstra, meja kerja dengan monitor layar lebar, atau meja dengan mesin printer berbagai ukuran. Langkah selanjutnya adalah mengatur ruang Anda. Di mana Anda akan meletakkan kantor Anda? Tidak perlu besar atau ekspansif, tetapi harus terpisah dari area lain. Anda mungkin dapat mengubah ruang tamu yang hanya Anda gunakan beberapa kali setahun atau area lain yang kurang dimanfaatkan menjadi ruang kerja. Setelah itu, buat atau letakkan tempat penyimpanan di ruangan tersebut. Simpan semua pekerjaan di ruang itu agar Anda mudah menemukan sesuatu. Tempat penyimpanan ini juga berfungsi menjaga ruangan lajn agar bebas dari benda-benda yang terkait dengan pekerjaan. Pengelompokan ruangan memungkinkan Anda untuk bersantai di rumah saat Anda tidak bekerja. 2. Apakah akan ada klien yang akan mengunjungi ruang itu? Atau apakah rekan kerja Anda akan berkunjung untuk melakukan kolaborasi? ;01-01-2020;https://properti.kompas.com/read/2020/01/01/090000321/perhatikan-5-pertanyaan-ini-sebelum-merancang-ruang-kerja-di-rumah?page=all;bekerja di rumah kini menjadi salah satu pilihan di tengah kemudahan teknologi. para pekerja saat ini tidak harus bertatap muka langsung dengan para kolega. tentu saja, tidak semua jenis pekerjaan bisa dilakukan di rumah. bekerja dari rumah bisa lebih efektif jika didukung dengan keberadaan ruangan khusus. ruangan ini selain berfungsi menunjang aktivitas, juga bisa menjadi sumber inspirasi. untuk itulah kini, banyak orang yang ramai mendesain ruangan khusus untuk bekerja. tetapi kebutuhan akan ruang kerja tak hanya tentang persoalan desain saja, namun juga fungsinya. dengan demikian, sebelum mendesain ruang kerja pribadi di rumah, ada baiknya menjawab pertanyaan-pertanyaan berikut terlebih dahulu, seperti dilansir dari laman enterpreneur: 1. jenis pekerjaan apa yang perlu dilakukan? apakah anda merupakan seorang seniman yang membutuhkan ruang yang cukup besar, atau anda seorang desainer grafis yang hanya memerlukan ruangan cukup untuk beberapa peralatan saja? setiap jenis pekerjaan tentu memiliki kebutuhan yang berbeda. mengenali tipe pekerjaan menjadi hal yang paing penting sebelum memutuskan untuk membuat ruang kerja sendiri di rumah. ini karena anda harus menyiapkan beberapa benda yang sesuai dengan jenis pekerjaan, seperti tempat penyimpanan ekstra, meja kerja dengan monitor layar lebar, atau meja dengan mesin printer berbagai ukuran. langkah selanjutnya adalah mengatur ruang anda. di mana anda akan meletakkan kantor anda? tidak perlu besar atau ekspansif, tetapi harus terpisah dari area lain. anda mungkin dapat mengubah ruang tamu yang hanya anda gunakan beberapa kali setahun atau area lain yang kurang dimanfaatkan menjadi ruang kerja. setelah itu, buat atau letakkan tempat penyimpanan di ruangan tersebut. simpan semua pekerjaan di ruang itu agar anda mudah menemukan sesuatu. tempat penyimpanan ini juga berfungsi menjaga ruangan lajn agar bebas dari benda-benda yang terkait dengan pekerjaan. pengelompokan ruangan memungkinkan anda untuk bersantai di rumah saat anda tidak bekerja. 2. apakah akan ada klien yang akan mengunjungi ruang itu? atau apakah rekan kerja anda akan berkunjung untuk melakukan kolaborasi? 
Mengenal Lagi Naturalisasi, Cara Anies Baswedan Atasi Banjir Jakarta;JAKARTA, KOMPAS.com - Hujan yang mengguyur Jakarta jelang malam pergantian tahun hingga pagi ini, Rabu (1/1/2019) membuat sejumlah wilayah di Jakarta terendam banjir. Tak pelak, genangan air yang sampai setinggi lutut orang dewasa di beberapa wilayah ini membuat ibu kota lumpuh. Banyak jalanan tak bisa dilewati kendaraan. Kejadian banjir di Jakarta hari ini mengingatkan pada upaya-upaya yang dilakukan Pemprov DKI Jakarta untuk mengatasi banjir. Di Jakarta sendiri, banjir sudah jadi masalah turun-temurun, bahkan sejak kota ini masih bernama Batavia. Setiap gubernur DKI Jakarta dari masa ke masa, memiliki cara berbeda mengatasi banjir. Mengingat Jakarta yang taki hanya sebagai pusat pemerintahan, namun juga pusat bisnis. Melansir pemberitaan Harian Kompas, 6 Mei 2019, Gubernur DKI Jakarta Anies Baswedan punya program andalan naturalisasi sebagai solusi banjir ibu kota. Dalam program naturalisasi, Anies berjanji tidak ada penggusuran dalam merevitalisasi sungai. Ia mengedepankan konsep naturalisasi, seperti tertuang dalam Peraturan Gubernur DKI Nomor 31 Tahun 2019 tentang Pembangunan dan Revitalisasi Prasarana Sumber Daya Air secara Terpadu dengan Konsep Naturalisasi. Di dalam Pergub, naturalisasi didefinisikan sebagai cara mengelola prasarana sumber daya air melalui konsep pengembangan ruang terbuka hijau dengan tetap memperhatikan kapasitas tampungan, fungsi pengendalian banjir, dan konservasi. Salah satu penerapan naturalisasi di sungai adalah menggunakan bronjong batu kali untuk turap sungai. Penggunaan bronjong mengharuskan tebing sungai harus landai. Ini berbeda dengan konsep turap beton dalam normalisasi. Karena tebing mesti landai, Pemprov DKI harus menyediakan lahan selebar minimal 12,5 meter masing-masing di kiri dan kanan sungai untuk membuat tebing. Dengan demikian, lebar lahan yang mesti tersedia, termasuk untuk daerah sempadan, 80-90 meter. Selain itu, naturalisasi juga banyak dipraktikkan dengan menanami bantaran kali yang sudah bersih dan lebar dengan berbagai tanaman. Sejak 2018, pelebaran sungai yang sebelumnya dilakukan Balai Besar Wilayah Sungai Ciliwung-Cisadane di Sungai Ciliwung terhenti. Hal ini karena lahan yang dibebaskan untuk melanjutkan pelebaran sungai itu belum memadai. Di Kali Krukut, pembebasan lahan juga terhenti. Sebelumnya, warga di bantaran Krukut sudah didata untuk pembebasan lahan. Namun, sejak 2018 tak ada kelanjutan program ini. Peraturan Kementerian Pekerjaan Umum dan Perumahan Rakyat Nomor 28/PRT/M/2018 tentang Penetapan Garis Sempadan Sungai dan Garis Sempadan Danau menetapkan bahwa garis sempadan sungai tidak bertanggul di dalam kawasan perkotaan berjarak 10 meter dari tepi kiri-kanan palung sungai dengan kedalaman sungai kurang dari atau sama dengan 3 meter, 15 meter, 20 meter, dan 30 meter. ;01-01-2020;https://money.kompas.com/read/2020/01/01/173226026/mengenal-lagi-naturalisasi-cara-anies-baswedan-atasi-banjir-jakarta?page=all;jakarta,hujan yang mengguyur jakarta jelang malam pergantian tahun hingga pagi ini, rabu (1/1/2019) membuat sejumlah wilayah di jakarta terendam banjir. tak pelak, genangan air yang sampai setinggi lutut orang dewasa di beberapa wilayah ini membuat ibu kota lumpuh. banyak jalanan tak bisa dilewati kendaraan. kejadian banjir di jakarta hari ini mengingatkan pada upaya-upaya yang dilakukan pemprov dki jakarta untuk mengatasi banjir. di jakarta sendiri, banjir sudah jadi masalah turun-temurun, bahkan sejak kota ini masih bernama batavia. setiap gubernur dki jakarta dari masa ke masa, memiliki cara berbeda mengatasi banjir. mengingat jakarta yang taki hanya sebagai pusat pemerintahan, namun juga pusat bisnis. melansir pemberitaan harian kompas, 6 mei 2019, gubernur dki jakarta anies baswedan punya program andalan naturalisasi sebagai solusi banjir ibu kota. dalam program naturalisasi, anies berjanji tidak ada penggusuran dalam merevitalisasi sungai. ia mengedepankan konsep naturalisasi, seperti tertuang dalam peraturan gubernur dki nomor 31 tahun 2019 tentang pembangunan dan revitalisasi prasarana sumber daya air secara terpadu dengan konsep naturalisasi. di dalam pergub, naturalisasi didefinisikan sebagai cara mengelola prasarana sumber daya air melalui konsep pengembangan ruang terbuka hijau dengan tetap memperhatikan kapasitas tampungan, fungsi pengendalian banjir, dan konservasi. salah satu penerapan naturalisasi di sungai adalah menggunakan bronjong batu kali untuk turap sungai. penggunaan bronjong mengharuskan tebing sungai harus landai. ini berbeda dengan konsep turap beton dalam normalisasi. karena tebing mesti landai, pemprov dki harus menyediakan lahan selebar minimal 12,5 meter masing-masing di kiri dan kanan sungai untuk membuat tebing. dengan demikian, lebar lahan yang mesti tersedia, termasuk untuk daerah sempadan, 80-90 meter. selain itu, naturalisasi juga banyak dipraktikkan dengan menanami bantaran kali yang sudah bersih dan lebar dengan berbagai tanaman. sejak 2018, pelebaran sungai yang sebelumnya dilakukan balai besar wilayah sungai ciliwung-cisadane di sungai ciliwung terhenti. hal ini karena lahan yang dibebaskan untuk melanjutkan pelebaran sungai itu belum memadai. di kali krukut, pembebasan lahan juga terhenti. sebelumnya, warga di bantaran krukut sudah didata untuk pembebasan lahan. namun, sejak 2018 tak ada kelanjutan program ini. peraturan kementerian pekerjaan umum dan perumahan rakyat nomor 28/prt/m/2018 tentang penetapan garis sempadan sungai dan garis sempadan danau menetapkan bahwa garis sempadan sungai tidak bertanggul di dalam kawasan perkotaan berjarak 10 meter dari tepi kiri-kanan palung sungai dengan kedalaman sungai kurang dari atau sama dengan 3 meter, 15 meter, 20 meter, dan 30 meter. 
Terkepung Banjir di Kelapa Gading, Pasangan Ini Tetap Langsungkan Pernikahan;"JAKARTA, KOMPAS.com - Bencana tak menghalangi pasangan Feri Eko Susanto (28) dan Syifa Fauziah (22) mengikrarkan janji suci. Ditengah banjir yang menggenangi kawasan Pegangsaan Dua, Kelapa Gading, Jakarta Utara, pada Kamis (2/1/2020), kedua pasangan tersebut melaksanakan pernikahan mereka. Berdasarkan pantauan Kompas.com di Jalan Inspeksi yang berada di pinggir Kali Anak Sunter, Pegangsaan Dua banjir menggenang kawasan tersebut dari 20-80 sentimeter. Untuk mengakses kediaman pasangan tersebut, warga harus menerjang banjir dengan berjalan kaki atau perahu karet yang disediakan Pemprov DKI Jakarta. Dari pinggir jalan Gang Masjid menuju kediaman pasangan itu warga harus melewati banjir sejauh 100 meter. Namun untungnya, air tidak sampai menggenangi rumah pasangan pengantin baru ini. Hujan sangat lebat yang turun kemarin memang sempat membuat pasangan ini was-was rumah mereka ikut tergenang banjir. ""Pengennya sih terang, ya tapi namanya cuaca disyukuri aja,"" kata Feri kepada Kompas.com. Namun undangan yang sudah disebar, katering dan dekorasi yang sudah dipesan membuat mereka tak bisa menunda hari pernikahan. ""Kan kita udah nyebar undangan, jadi (kalau diundur) malu,"" ujar Syifa sambil tertawa. Kecemasan serupa juga sempat dirasakan ibunda Syifa bermana Samiih (40). Terlebih ketika hujan kembali turun tadi malam. Undangan-undangan mereka juga menyangka bahwa pernikahan tersebut batal. Akan tetapi acara harus tetap dilaksakan. Untungnya hari ini cuaca cerah dan banjir tetap tidak menggenangi rumah mereka. KOMPAS.COM/JIMMY RAMADHAN AZHARI Pasangan di Pegangsaan Dua, Kelapa Gading yang masih tetap berlangsung meski terkepung banjir pada Kamis (2/2/2020)Namun, kendala tam hanya berhenti di situ, listrik padam dan tidak adanya air bersih juga cukup menyulitkan mereka. ""Nyuci piring aja kagak ada air nya, mau bikin kue kagak ada air, pakai galon,"" ujar Samiih. Meski gelap-gelapan dan segala keterbatasan, hari bahagia tentu harus berbahagia. Sama sekali tak ada raut kemalangan atau kesedihan di wajah mereka. Saat berbincang-bincang dengan tamu yang datang pun mereka tak henti-hentinya tertawa. ""Ya setidaknya hari ini bisa jadi cerita muat anak nanti,"" kata Ferry sambil tersenyum lepas. ";02-01-2020;https://megapolitan.kompas.com/read/2020/01/02/18212071/terkepung-banjir-di-kelapa-gading-pasangan-ini-tetap-langsungkan;"jakarta,bencana tak menghalangi pasangan feri eko susanto (28) dan syifa fauziah (22) mengikrarkan janji suci. ditengah banjir yang menggenangi kawasan pegangsaan dua, kelapa gading, jakarta utara, pada kamis (2/1/2020), kedua pasangan tersebut melaksanakan pernikahan mereka. berdasarkan pantauan kompas.com di jalan inspeksi yang berada di pinggir kali anak sunter, pegangsaan dua banjir menggenang kawasan tersebut dari 20-80 sentimeter. untuk mengakses kediaman pasangan tersebut, warga harus menerjang banjir dengan berjalan kaki atau perahu karet yang disediakan pemprov dki jakarta. dari pinggir jalan gang masjid menuju kediaman pasangan itu warga harus melewati banjir sejauh 100 meter. namun untungnya, air tidak sampai menggenangi rumah pasangan pengantin baru ini. hujan sangat lebat yang turun kemarin memang sempat membuat pasangan ini was-was rumah mereka ikut tergenang banjir. ""pengennya sih terang, ya tapi namanya cuaca disyukuri aja,"" kata feri kepada kompas.com. namun undangan yang sudah disebar, katering dan dekorasi yang sudah dipesan membuat mereka tak bisa menunda hari pernikahan. ""kan kita udah nyebar undangan, jadi (kalau diundur) malu,"" ujar syifa sambil tertawa. kecemasan serupa juga sempat dirasakan ibunda syifa bermana samiih (40). terlebih ketika hujan kembali turun tadi malam. undangan-undangan mereka juga menyangka bahwa pernikahan tersebut batal. akan tetapi acara harus tetap dilaksakan. untungnya hari ini cuaca cerah dan banjir tetap tidak menggenangi rumah mereka. kompas.com/jimmy ramadhan azhari pasangan di pegangsaan dua, kelapa gading yang masih tetap berlangsung meski terkepung banjir pada kamis (2/2/2020)namun, kendala tam hanya berhenti di situ, listrik padam dan tidak adanya air bersih juga cukup menyulitkan mereka. ""nyuci piring aja kagak ada air nya, mau bikin kue kagak ada air, pakai galon,"" ujar samiih. meski gelap-gelapan dan segala keterbatasan, hari bahagia tentu harus berbahagia. sama sekali tak ada raut kemalangan atau kesedihan di wajah mereka. saat berbincang-bincang dengan tamu yang datang pun mereka tak henti-hentinya tertawa. ""ya setidaknya hari ini bisa jadi cerita muat anak nanti,"" kata ferry sambil tersenyum lepas. "
             Transaksi Susut Rp 4,17 T, Karena Penggoreng Saham Disikat?            ;[Gambas:Video CNBC];02-01-2020;https://www.cnbcindonesia.com/market/20200102165256-17-127181/transaksi-susut-rp-417-t-karena-penggoreng-saham-disikat;[gambas:video cnbc]
             Jokowi: 2020 Momentum Sikat Manipulator Pasar Modal            ;[Gambas:Video CNBC];02-01-2020;https://www.cnbcindonesia.com/market/20200102094858-17-127023/jokowi-2020-momentum-sikat-manipulator-pasar-modal;[gambas:video cnbc]
             Apa Itu Saham Gorengan? Ini Definisi, Ciri-ciri, dan Tipsnya            ;[Gambas:Video CNBC] TIM RISET CNBC INDONESIA;02-01-2020;https://www.cnbcindonesia.com/mymoney/20200102162008-72-127172/apa-itu-saham-gorengan-ini-definisi-ciri-ciri-dan-tipsnya;[gambas:video cnbc] tim riset cnbc indonesia
             Barito Pacific Akuisisi Lahan Di Banten Senilai Rp 1,13 T            ;Jakarta, CNBC Indonesia - Entitas anak PT Barito Pacific Tbk (BRPT), PT Indo Raya tenaga melakukan akuisisi lahan seluas total 62 hektar di kelurahan lebak gede, Cilegon, Banten dari PT Barito Wahana Lestari dengan penilaian wajar nilai akuisisi mencapai  Rp 1,13 triliun. Transaksi ini merupakan transaksi afiliasi karena ada hubungan antara barito pacific, barito wahana lestari, dan indo raya tenaga.Simak informasi selengkapnya dalam program Profit di CNBC Indonesia (Kamis, 02/01/2020) berikut ini.;04-01-2020;https://www.cnbcindonesia.com/market/20200102162308-19-127173/barito-pacific-akuisisi-lahan-di-banten-senilai-rp-113-t;entitas anak pt barito pacific tbk (brpt), pt indo raya tenaga melakukan akuisisi lahan seluas total 62 hektar di kelurahan lebak gede, cilegon, banten dari pt barito wahana lestari dengan penilaian wajar nilai akuisisi mencapai rp 1,13 triliun. transaksi ini merupakan transaksi afiliasi karena ada hubungan antara barito pacific, barito wahana lestari, dan indo raya tenaga.simak informasi selengkapnya dalam program profit di cnbc indonesia (kamis, 02/01/2020) berikut ini.
             Harga Emas Diramal Rp 900.000/gram, Bisakah Jadi Kenyataan?            ;[Gambas:Twitter] [Gambas:Video CNBC] [Gambas:Video CNBC];03-01-2020;https://www.cnbcindonesia.com/market/20200102222121-17-127263/harga-emas-diramal-rp-900000-gram-bisakah-jadi-kenyataan;[gambas:twitter] [gambas:video cnbc] [gambas:video cnbc]
             Terungkap! Pembeli Pejaten Village Juga Investor Gojek            ;"Jakarta, CNBC Indonesia - Grup Lippo melalui LMIRT Management Ltd, pengelola Lippo Malls Indonesia Retail Trust (LMIR Trust), melepas dua aset mal mereka yakni Pejaten Village dan Binjai Supermall kepada PT Nirvana Wastu Pratama (NWP Retail), perusahaan patungan antara Warburg Pincus dan PT City Retail Developments Tbk. (NIRO).Nilai total penjualan berdasarkan perjanjian jual beli bersyarat (conditional sales and purchase agreement/CSPA) yakni mencapai US$ 92 juta atau Rp 1,30 triliun (asumsi kurs Rp 14.200/US$).Penjualan lewat REITs (real estate investment trust) atau DIRE (dana investasi real estate) itu resmi diinformasikan perusahaan dalam situs resmi NWP Retail pada 31 Desember lalu. LMIR Trust adalah satu-satunya produk REITs (real estate investment trust) atau DIRE (dana investasi real estate) milik perusahaan Indonesia yang tercatat di Bursa Singapura (SGX) sejak 19 November 2007.Dengan REITs ini, perusahaan properti dan real estate dapat menjual aset yang dimilikinya kepada publik melalui skema penerbitan instrumen ini.Pejaten Village di Kemang (Jakarta Selatan) memiliki luas 89.157 meter persegi dan Binjai Supermall dengan luas 36.000 meter persegi berlokasi di Binjai (Sumatera Utara) yang merupakan kota satelit kedua terbesar di luar Pulau Jawa. Kedua mal ini memiliki tingkat hunian lebih dari 90%.Presiden Direktur dan CEO NWP Retail Timothy Daly mengatakan akuisisi ini memperkuat pengembangan bisnis perusahaan di lokasi kota tier-1 dan tier-2 di Indonesia.""Akuisisi ini merupakan tonggak dalam ekspansi cepat NWP Retail. Ini akan memperkuat kehadiran perusahaan di pasar-pasar utama di kota Tier-1 dan Tier-2 di Indonesia dan memperluas pasar lebih jauh posisi terdepan sebagai platform pusat perbelanjaan ritel independen terbesar di Indonesia,"" kata Timothy dalam siaran persnya, Selasa (31/12/2019). Lantas siapa sebetulnya NWP Retail, Warburg Pincus, dan City Retail Developments?NWP Retail adalah pengelola pusat perbelanjaan di Indonesia dan mengklaim menjadi salah satu pengembang pusat perbelanjaan terbesar dengan pertumbuhan tercepat di mana Warburg Pincus sebagai co-founder dan salah satu pemegang saham terbesar.Didirikan bersama pada 2015 Warburg Pincus dan City Retail Developments, NWP Retail fokus pada pengembangan pusat perbelanjaan multi-tenant di kota-kota penting di Indonesia.Sejak didirikan, NWP Retail memiliki portofolio sebesar 33 proyek yang mencakup lebih dari 800.000 meter persegi gross floor area(GFA). Beberapa mal yang dikelola di antaranya yakni Cirebon Super Block (CSB) Mall, Cirebon Swiss-Bell Hotel, The Park Semarang & Hotel, Citimall Gorontalo dan Citiplaza Bogor, serta beberapa lainnya.Dalam keterangan resminya, di akhir Desember 2019, NWP juga mengantongi dana segar senilai US$ 200 juta (Rp 2,8 triliun) dari Korean Teachers' Credit Union (KTCU), The CITIC Securities One-Belt-One-Road (CSOBOR) Fund dan Warburg Pincus.Penggalangan dana ini diklaim sebagai salah satu penggalangan dana oleh perusahaan real estate swasta terbesar di Indonesia.Adapun Warburg Pincus LLC adalah private equity yang berbasis di New York dengan cakupan investasi di AS, Eropa, Brazil, China, Asia Tenggara dan India. Perusahaan ini sudah beroperasi sejak 1966 sebagai private equity.Situs resminya mencatat, perusahaan yang didirikan lebih dari 50 tahun yang lalu ini telah menginvestasikan lebih dari US$ 79 miliar di lebih dari 880 perusahaan dari 40 lebih negara di seluruh dunia. Dana investasi itu setara dengan Rp 1.122 triliun. Sejarah perusahaan ini akarnya dari pendirian EM. Warburg & Co., pada tahun 1939. Perusahaan ini lalu diakuisisi oleh Lionel I. Pincus & Co. pada 1966 dan membentuk Warburg Pincus. John Vogelstein bergabung dengan Lionel Pincus dan bersama-sama mereka membantu membangun industri private equity.Menariknya, jika ditelusuri portofolio investasi mereka sejauh ini berdasarkan wilayah, untuk Indonesia ada dua yakni Gojek yang dimulai sejak 2016 dan NWP Retail sejak 2015.Di sisi lain, City Retail Developments adalah salah satu emiten di Bursa Efek Indonesia dengan kode saham NIRO. Perusahaan ini dulunya bernama PT Nirwana Development Tbk lalu pada 14 Mei 2018 mengubah menjadi PT City Retail Developments Tbk. [Gambas:Video CNBC]";01-01-2020;https://www.cnbcindonesia.com/market/20191231233627-17-126819/terungkap-pembeli-pejaten-village-juga-investor-gojek;"grup lippo melalui lmirt management ltd, pengelola lippo malls indonesia retail trust (lmir trust), melepas dua aset mal mereka yakni pejaten village dan binjai supermall kepada pt nirvana wastu pratama (nwp retail), perusahaan patungan antara warburg pincus dan pt city retail developments tbk. (niro).nilai total penjualan berdasarkan perjanjian jual beli bersyarat (conditional sales and purchase agreement/cspa) yakni mencapai us$ 92 juta atau rp 1,30 triliun (asumsi kurs rp 14.200/us$).penjualan lewat reits (real estate investment trust) atau dire (dana investasi real estate) itu resmi diinformasikan perusahaan dalam situs resmi nwp retail pada 31 desember lalu. lmir trust adalah satu-satunya produk reits (real estate investment trust) atau dire (dana investasi real estate) milik perusahaan indonesia yang tercatat di bursa singapura (sgx) sejak 19 november 2007.dengan reits ini, perusahaan properti dan real estate dapat menjual aset yang dimilikinya kepada publik melalui skema penerbitan instrumen ini.pejaten village di kemang (jakarta selatan) memiliki luas 89.157 meter persegi dan binjai supermall dengan luas 36.000 meter persegi berlokasi di binjai (sumatera utara) yang merupakan kota satelit kedua terbesar di luar pulau jawa. kedua mal ini memiliki tingkat hunian lebih dari 90%.presiden direktur dan ceo nwp retail timothy daly mengatakan akuisisi ini memperkuat pengembangan bisnis perusahaan di lokasi kota tier-1 dan tier-2 di indonesia.""akuisisi ini merupakan tonggak dalam ekspansi cepat nwp retail. ini akan memperkuat kehadiran perusahaan di pasar-pasar utama di kota tier-1 dan tier-2 di indonesia dan memperluas pasar lebih jauh posisi terdepan sebagai platform pusat perbelanjaan ritel independen terbesar di indonesia,"" kata timothy dalam siaran persnya, selasa (31/12/2019). lantas siapa sebetulnya nwp retail, warburg pincus, dan city retail developments?nwp retail adalah pengelola pusat perbelanjaan di indonesia dan mengklaim menjadi salah satu pengembang pusat perbelanjaan terbesar dengan pertumbuhan tercepat di mana warburg pincus sebagai co-founder dan salah satu pemegang saham terbesar.didirikan bersama pada 2015 warburg pincus dan city retail developments, nwp retail fokus pada pengembangan pusat perbelanjaan multi-tenant di kota-kota penting di indonesia.sejak didirikan, nwp retail memiliki portofolio sebesar 33 proyek yang mencakup lebih dari 800.000 meter persegi gross floor area(gfa). beberapa mal yang dikelola di antaranya yakni cirebon super block (csb) mall, cirebon swiss-bell hotel, the park semarang & hotel, citimall gorontalo dan citiplaza bogor, serta beberapa lainnya.dalam keterangan resminya, di akhir desember 2019, nwp juga mengantongi dana segar senilai us$ 200 juta (rp 2,8 triliun) dari korean teachers' credit union (ktcu), the citic securities one-belt-one-road (csobor) fund dan warburg pincus.penggalangan dana ini diklaim sebagai salah satu penggalangan dana oleh perusahaan real estate swasta terbesar di indonesia.adapun warburg pincus llc adalah private equity yang berbasis di new york dengan cakupan investasi di as, eropa, brazil, china, asia tenggara dan india. perusahaan ini sudah beroperasi sejak 1966 sebagai private equity.situs resminya mencatat, perusahaan yang didirikan lebih dari 50 tahun yang lalu ini telah menginvestasikan lebih dari us$ 79 miliar di lebih dari 880 perusahaan dari 40 lebih negara di seluruh dunia. dana investasi itu setara dengan rp 1.122 triliun. sejarah perusahaan ini akarnya dari pendirian em. warburg & co., pada tahun 1939. perusahaan ini lalu diakuisisi oleh lionel i. pincus & co. pada 1966 dan membentuk warburg pincus. john vogelstein bergabung dengan lionel pincus dan bersama-sama mereka membantu membangun industri private equity.menariknya, jika ditelusuri portofolio investasi mereka sejauh ini berdasarkan wilayah, untuk indonesia ada dua yakni gojek yang dimulai sejak 2016 dan nwp retail sejak 2015.di sisi lain, city retail developments adalah salah satu emiten di bursa efek indonesia dengan kode saham niro. perusahaan ini dulunya bernama pt nirwana development tbk lalu pada 14 mei 2018 mengubah menjadi pt city retail developments tbk. [gambas:video cnbc]"
             Wow! Timur Tengah Membara, Harga Emas Melambung            ;[Gambas:Video CNBC];03-01-2020;https://www.cnbcindonesia.com/market/20200103093647-17-127305/wow-timur-tengah-membara-harga-emas-melambung;[gambas:video cnbc]
             Streaming! Upaya Sarinah Menjadi Pusat Pengembangan UMKM            ;[Gambas:Video CNBC];01-01-2020;https://www.cnbcindonesia.com/entrepreneur/20200101155333-25-126936/streaming-upaya-sarinah-menjadi-pusat-pengembangan-umkm;[gambas:video cnbc]
